Date,Open,High,Low,Close*,Adj Close**,Volume,Daily_Return,Log_Return,MA_20,Volatility_20,Intraday_Range,DayOfWeek,Month,Quarter,RSI,MACD,MACD_Signal,MACD_Diff,Bollinger_High,Bollinger_Low,Bollinger_Percent,Bollinger_Width,OBV,ADX,Anomaly
2019-01-15,23914.11,24099.14,23887.93,24065.59,24065.59,291570000,-0.005848269685498009,-0.005865437783155567,24830.113,0.007790241603451081,211.20999999999913,1,1,1,29.238451270382072,-360.42856809909426,-307.6991414091887,-52.72942668990555,25632.275446213727,24027.950553786275,0.02346123680520471,6.46120656973028,-31312370000,34.15443964156706,1.0
2019-01-14,23880.53,23964.9,23765.24,23909.84,23909.84,277560000,-0.006471896180397008,-0.006492929700769362,24754.317,0.007822330785521326,199.65999999999985,0,1,1,27.22652186206622,-385.6363163482092,-323.2865763969928,-62.34973995121641,25602.200166972627,23906.43383302737,0.0020086299064000727,6.850386273817434,-31589930000,35.5179902358553,1.0
2019-01-11,23940.01,23996.32,23798.16,23995.95,23995.95,262650000,0.0036014460991793396,0.00359497642098857,24701.459,0.0074518848446698425,198.15999999999985,4,1,1,30.090722296671217,-394.1220870123507,-337.4536785200644,-56.66840849228629,25598.620435945333,23804.297564054665,0.10681045142304456,7.264035990305952,-31327280000,36.616427383520865,1.0
2019-01-10,23811.11,24014.78,23703.25,24001.92,24001.92,338150000,0.0002487919836471342,0.00024876104005380957,24646.2385,0.00740723913890475,311.52999999999884,3,1,1,30.295553531063817,-395.80282372058355,-349.1235075601682,-46.67931616041534,25572.407104975602,23720.069895024397,0.1521591767748519,7.51569944416145,-30989130000,37.80292794874701,1.0
2019-01-09,23844.27,24084.71,23703.16,23879.12,23879.12,324570000,-0.005116257366077348,-0.005129390223999819,24581.718,0.00734667579230436,381.5499999999993,2,1,1,28.44909905913576,-402.4050781361984,-359.77982167537425,-42.625256460824176,25532.540835745654,23630.895164254347,0.13053159138263082,7.736016138055556,-31313700000,38.5073301379927,1.0
2019-01-08,23680.32,23864.65,23581.45,23787.45,23787.45,317420000,-0.003838918687120718,-0.0038463062483560296,24501.5755,0.0068430418802823125,283.2000000000007,1,1,1,27.12027539081737,-410.3046782836318,-369.8847929970258,-40.41988528660602,25436.339718811538,23566.81128118846,0.11801838066291252,7.63023764583252,-31631120000,39.39958825172294,1.0
2019-01-07,23474.26,23687.74,23301.59,23531.35,23531.35,334200000,-0.010766181326708035,-0.010824556016628455,24407.567000000003,0.00697055605014685,386.15000000000146,0,1,1,23.77868170572495,-432.2476165383632,-382.35735770529334,-49.89025883306988,25335.522525892964,23479.61147410704,0.027877696963531578,7.603834711529922,-31965320000,40.70506595381691,1.0
2019-01-04,22894.92,23518.64,22894.92,23433.16,23433.16,396020000,-0.004172731271261498,-0.004181461408534092,24317.2565,0.006936572359566066,623.7200000000012,4,1,1,22.62751360680673,-452.3462990281005,-396.3551459698548,-55.991153058245686,25255.335423418608,23379.17757658139,0.02877285805648563,7.715335185271485,-32361340000,42.44865669955901,1.0
2019-01-03,23176.39,23176.39,22638.41,22686.22,22686.22,424240000,-0.03187534246341506,-0.03239442154990714,24198.373,0.00936755880661748,537.9799999999996,3,1,1,16.20184222112354,-522.5231437248694,-421.58874552085774,-100.9343982040117,25313.73061819926,23083.01538180074,-0.17787809726953818,9.218451324799904,-32785580000,44.33347450398892,1.0
2019-01-02,23058.61,23413.47,22928.59,23346.24,23346.24,321570000,0.02909343204817727,0.02867825161058245,24115.701500000003,0.01207235280997585,484.880000000001,2,1,1,34.0292810765076,-518.899154313789,-441.05082727944404,-77.848327034345,25226.329728671535,23005.07327132847,0.15359177799740173,9.210830783185237,-32464010000,44.92624064416349,1.0
2018-12-31,23153.94,23333.18,23118.3,23327.46,23327.46,288830000,-0.0008044121880012023,-0.0008047359010961195,24031.3315,0.012052125155393056,214.88000000000102,0,12,4,33.80888265591014,-511.64458535281665,-455.16957889411856,-56.47500645869809,25111.882102962216,22950.780897037785,0.17429961259083493,8.992848381807022,-32752840000,45.47666634575417,1.0
2018-12-28,23213.61,23381.88,22981.33,23062.4,23062.4,336510000,-0.011362574408015136,-0.011427621662191986,23955.4535,0.011756326726961922,400.5499999999993,4,12,4,30.778887645509883,-521.2744861913379,-468.3905603535624,-52.88392583777551,25083.339454412922,22827.567545587077,0.10410292525327061,9.41652767636332,-33089350000,46.1922050529568,1.0
2018-12-27,22629.06,23138.89,22267.42,23138.82,23138.82,407940000,0.0033136187040376797,0.0033081407674395834,23885.9835,0.011842962048119916,871.4700000000012,3,12,4,32.652921277733356,-516.7826479743235,-478.06897787771464,-38.71367009660884,25035.151966553924,22736.815033446073,0.1749112415864668,9.622115552025942,-32681410000,47.661734081459635,1.0
2018-12-26,21857.73,22878.92,21712.53,22878.45,22878.45,433080000,-0.011252518494892949,-0.011316307053851624,23793.046000000002,0.011668323563913792,1166.3899999999994,2,12,4,29.70239881768738,-528.1443969726824,-488.08406169670826,-40.06033527597418,24952.42061316299,22633.671386837013,0.10556493577825804,9.745491293237432,-33114490000,49.44151000326458,1.0
2018-12-24,22317.28,22339.87,21792.2,21792.2,21792.2,308420000,-0.047479178003754674,-0.048643311856703134,23654.994,0.01521538273224766,547.6699999999983,0,12,4,21.1258213285127,-617.679734256606,-514.0031962086879,-103.67653804791814,25052.49678513022,22257.491214869777,-0.16647237480332436,11.815710332712172,-33422910000,51.09415907351204,1.0
2018-12-21,22871.74,23254.59,22396.34,22445.37,22445.37,900510000,0.02997265076495248,0.029532249233630466,23548.4815,0.017157357166424227,858.25,4,12,4,33.55074501859211,-628.6846881484926,-536.9394945966488,-91.74519355184373,24973.52956295144,22123.433437048563,0.11295638769006437,12.103099411751357,-32522400000,49.53963253531692,1.0
2018-12-20,23224.12,23282.2,22644.31,22859.6,22859.6,576700000,0.018455031037581504,0.018286803562302393,23471.2375,0.017882222093752027,637.8899999999994,3,12,4,40.00537332472577,-597.0983165464277,-548.9712589866047,-48.127057559823015,24869.54372446787,22072.93127553213,0.28129343583778954,11.91506178119385,-31945700000,48.0215003491821,1.0
2018-12-19,23693.33,24057.34,23162.64,23323.66,23323.66,503550000,0.020300442702409605,0.020097135593382495,23402.103,0.018326020486799724,894.7000000000007,2,12,4,46.29873782053899,-528.5275887494063,-544.882524939165,16.354936189758746,24680.929503945918,22123.27649605408,0.4693300851374454,10.92915883624577,-31442150000,44.81276065881467,1.0
2018-12-18,23769.13,23927.77,23516.02,23675.64,23675.64,408070000,0.015091113487334384,0.014978375447531627,23367.379999999997,0.018550338927690566,411.75,1,12,4,50.53692539215023,-440.70280100246237,-524.0465801518245,83.34377914936215,24574.91274901781,22159.847250982184,0.6276404305600554,10.335200172358334,-31034080000,41.83321666061634,1.0
2018-12-17,23986.83,24088.08,23456.88,23592.98,23592.98,466740000,-0.0034913522929053142,-0.0034974612865659627,23336.671,0.018515057852369607,631.2000000000007,0,12,4,49.547954503844586,-373.4659125853141,-493.9304466385225,120.46453405320841,24487.1040278406,22186.237972159397,0.6113967496574316,9.859444201279622,-31500820000,38.95495740165672,1.0
2018-12-14,24408.04,24431.14,24033.79,24100.51,24100.51,416940000,0.02151190735549302,0.021283791943276467,23338.416999999998,0.019147304615880132,397.34999999999854,4,12,4,55.328351557087615,-276.04469331164364,-450.3532959731467,174.30860266150307,24493.366946687947,22183.467053312048,0.8299246872929235,9.897414607751244,-31083880000,36.94277443506959,1.0
2018-12-13,24575.86,24740.96,24473.29,24597.38,24597.38,299970000,0.02061657616374113,0.020406931102888822,23372.794,0.019599686844218298,267.66999999999825,3,12,4,60.14284825386269,-156.93536546689938,-391.6697098718972,234.73434440499784,24630.122511140395,22115.46548885961,0.9869793332250549,10.75890636900657,-30783910000,35.607653065056326,1.0
2018-12-12,24509.09,24828.29,24509.09,24527.27,24527.27,344330000,-0.00285030356891669,-0.0028543734195136763,23399.36,0.019618136491876402,319.2000000000007,2,12,4,59.173745454176775,-67.42047481398549,-326.8198628603149,259.3993880463294,24728.626813830295,22070.093186169706,0.9242601967734067,11.361565562735855,-31128240000,34.51256928093231,1.0
2018-12-11,24719.91,24791.26,24221.06,24370.24,24370.24,342960000,-0.006402261645914842,-0.006422844019195721,23417.776,0.01969276130652751,570.1999999999971,1,12,4,56.959923937107156,-9.046010914247745,-263.2650924711015,254.21908155685378,24789.453640805797,22046.098359194206,0.8471894458527706,11.714841245435055,-31471200000,32.80082222072286,1.0
2018-12-10,24360.95,24500.81,23881.37,24423.26,24423.26,389690000,0.002175604343658266,0.0021732411434998433,23444.983,0.019642030562384057,619.4400000000023,0,12,4,57.537567831427246,41.021572037556325,-202.40775956936994,243.42933160692627,24872.6281325433,22017.3378674567,0.8426191067023887,12.178683452603064,-31081510000,30.475739050830583,1.0
2018-12-07,24918.82,25095.62,24284.78,24388.95,24388.95,398230000,-0.0014048083671056588,-0.0014057960354780334,23475.058,0.019615960313317134,810.8400000000001,4,12,4,57.00440331378485,77.04384845805907,-146.51743796388416,223.56128642194324,24954.689917800708,21995.426082199294,0.8088241031453245,12.605991583072612,-31479740000,29.381369556323676,1.0
2018-12-06,24737.42,24951.01,24242.22,24947.67,24947.67,471690000,0.02290873530840809,0.022650270192536095,23545.874,0.01995599095273359,708.7899999999972,3,12,4,63.01471377913603,148.9586935344305,-87.42221166422124,236.38090519865173,25159.049269896812,21932.698730103188,0.9344834768294165,13.702402976392486,-31008050000,28.271541640042265,1.0
2018-12-04,25752.56,25773.12,25008.11,25027.07,25027.07,418900000,0.0031826619479895513,0.003177607999951454,23625.5695,0.0198822140734561,765.0099999999984,1,12,4,63.78938914370791,209.9386012890318,-27.95004907357064,237.88865036260245,25361.41983613204,21889.71916386796,0.9036927812345082,14.694675073394864,-30589150000,28.41920769168869,1.0
2018-12-03,25779.57,25980.21,25670.51,25826.43,25826.43,388480000,0.03193981556770331,0.031440347110446326,23782.579999999998,0.019010324786533174,309.7000000000007,0,12,4,70.49065596257083,319.08902928720636,41.457766598584755,277.63126268862163,25707.897919843585,21857.26208015641,1.0307824694651067,16.190992901893626,-30200670000,28.801997448336383,1.0
2018-11-30,25307.14,25549.71,25250.97,25538.46,25538.46,482250000,-0.01115020542908951,-0.011212834959575955,23892.191,0.018638793618994044,298.73999999999796,4,11,4,65.76861984362117,377.99743835372647,108.76570094961309,269.23173740411335,25950.669856570283,21833.712143429715,0.8998751298186557,17.231394613999896,-30682920000,28.22822437557083,1.0
2018-11-29,25343.65,25479.04,25202.79,25338.84,25338.84,305110000,-0.007816446254002796,-0.007847154795804438,23992.760000000002,0.018812203301832826,276.25,3,11,4,62.636305257142375,403.91898462118843,167.79635768392816,236.12262693726026,26126.2203706821,21859.299629317906,0.8154687142301213,17.784201323083266,-30988030000,27.592922874256804,1.0
2018-11-28,24832.84,25368.93,24832.84,25366.43,25366.43,362160000,0.0010888422674439902,0.001088249908653503,24107.961499999998,0.01846903866664372,536.0900000000001,2,11,4,62.89930842668496,421.8257347210929,218.60223309136114,203.22350162973174,26276.566470648657,21939.35652935134,0.7901562333926537,17.990778445939192,-30625870000,26.24033005260358,1.0
2018-11-27,24557.02,24750.73,24416.03,24748.73,24748.73,308250000,-0.024351081330719393,-0.02465247176001279,24188.457000000002,0.019598346809965667,334.7000000000007,1,11,4,53.77316391286285,381.77289522989304,251.23636551906753,130.5365297108255,26326.49330028939,22050.420699710616,0.6310251373945718,17.678153677098017,-30934120000,24.507751109877656,1.0
2018-11-26,24364.13,24673.29,24364.13,24640.24,24640.24,306280000,-0.004383659282718666,-0.004393295689199066,24276.5465,0.019384267937073534,309.15999999999985,0,11,4,52.33686134558721,337.3873042298983,268.4665532612337,68.9207509686646,26335.128072132182,22217.96492786782,0.5883359457121985,16.95942684543027,-31240400000,22.989675547507087,1.0
2018-11-23,24336.4,24408.8,24268.74,24285.95,24285.95,155940000,-0.014378512546955768,-0.014482885047423694,24401.234,0.015859635617861995,140.05999999999767,4,11,4,47.842688308226464,270.50494883981446,268.87423237694986,1.6307164628645978,26116.224488967007,22686.243511032993,0.46638931797533206,14.056588195228217,-31396340000,21.75289145264682,1.0
2018-11-21,24541.65,24669.79,24463.28,24464.69,24464.69,289370000,0.007359810919482124,0.00733285966772151,24502.2,0.014797419174043399,206.51000000000204,2,11,4,50.16757442957248,229.2800271086744,260.9553913232948,-31.6753642146204,25963.754097565798,23040.645902434204,0.48716776886244767,11.929982593936844,-31106970000,20.311921813595006,1.0
2018-11-20,24618.68,24707.26,24368.98,24465.64,24465.64,445920000,3.883147507699469e-05,3.8830721154783573e-05,24582.502,0.014446939048108535,338.27999999999884,1,11,4,50.18028526973809,194.44420493060898,247.65315404475766,-53.20894911414868,25835.89224649765,23329.11175350235,0.4533816381902808,10.197418037412538,-30661050000,18.937021611202027,1.0
2018-11-19,25392.61,25392.61,24900.98,25017.44,25017.44,358090000,0.022554079925969583,0.022303497439346884,24667.191,0.014592931368140138,491.630000000001,0,11,4,57.03541429655147,208.95352709958752,239.91322865572366,-30.95970155613614,25791.110827971504,23543.271172028493,0.6558158292447527,9.112669764234651,-30302960000,18.729646183703856,1.0
2018-11-16,25242.35,25510.23,25147.8,25413.22,25413.22,354460000,0.015820163853695668,0.015696329408210818,24754.07,0.014623992475277242,362.4300000000003,4,11,4,61.16317873155546,249.51218660975792,241.83302024653054,7.679166363227381,25825.36879762444,23682.77120237556,0.8076405954443516,8.655536625891745,-29948500000,18.718922521617742,1.0
2018-11-15,25061.48,25354.56,24787.79,25289.27,25289.27,392750000,-0.00487738271655469,-0.004889315965463394,24838.8845,0.014662840379236356,566.7700000000004,3,11,4,59.243526538933,268.55772113641797,247.17796042450806,21.37976071190991,25791.023631918564,23886.745368081436,0.7365124407251658,7.66652086907175,-30341250000,17.939404629234193,1.0
2018-11-14,25388.08,25501.29,24935.82,25080.5,25080.5,384240000,-0.008255279808393023,-0.00828954333102721,24887.884,0.014251763808408811,565.4700000000012,2,11,4,56.05247694902091,263.76493227683386,250.49535479497322,13.269577481860637,25782.088312250657,23993.67968774934,0.607702455334396,7.185860495417437,-30725490000,17.468114127315893,1.0
2018-11-13,25321.21,25511.03,25193.78,25286.49,25286.49,339690000,0.008213153645262317,0.008179609243915214,24922.339500000002,0.013660793366193094,317.25,1,11,4,58.43160924522554,273.43628080819326,255.08353999761724,18.352740810576023,25822.20141161239,24022.477588387614,0.7023368781925154,7.221327769910109,-30385800000,17.047801169962053,1.0
2018-11-12,25959.33,25966.71,25340.51,25387.18,25387.18,346910000,0.003981968236793643,0.003974061184743787,24965.335,0.013632451923498153,626.2000000000007,0,11,4,59.583387789046334,285.92971591614696,261.25277518132316,24.676940734823802,25867.75195685073,24062.918043149268,0.7337306478992607,7.229359885222701,-30038890000,17.422131317891008,1.0
2018-11-09,26149.11,26161.49,25882.91,25989.3,25989.3,324450000,0.0237174826034241,0.023440592655948212,25046.288,0.014323398503137654,278.58000000000175,4,11,4,65.7032319573139,340.49192614697677,277.1006053744539,63.391320772522874,26009.104734179356,24083.471265820644,0.9897152108618897,7.688298834377022,-29714440000,18.06275534860345,1.0
2018-11-08,26139.59,26277.82,26081.9,26191.22,26191.22,295650000,0.007769351233007482,0.007739325245070799,25134.685999999998,0.014354493148367023,195.91999999999825,3,11,4,67.48147944272233,395.467425032708,300.77396930610473,94.69345572660325,26174.060964662833,24095.311035337163,1.008254497135562,8.270443200785042,-29418790000,18.830280446337042,1.0
2018-11-07,25788.46,26200.14,25765.88,26180.3,26180.3,361780000,-0.00041693361363093207,-0.0004170205546166058,25224.2535,0.01433806315884004,434.2599999999984,2,11,4,67.27831761371456,433.1615347006409,327.25148238501197,105.91005231562895,26299.264318551577,24149.24268144842,0.9446683156585042,8.523628408282356,-29780570000,18.736543150921396,1.0
2018-11-06,25452.83,25651.86,25444.9,25635.01,25635.01,265450000,-0.020828256360698738,-0.021048224217945426,25258.620499999997,0.014579044357351266,206.95999999999913,1,11,4,57.90370277682199,414.25872564046585,344.65293103610276,69.6057946043631,26339.993881959697,24177.247118040297,0.6740330889770451,8.562410460695588,-30046020000,17.915123142148865,1.0
2018-11-05,25261.47,25507.35,25261.47,25461.7,25461.7,334740000,-0.006760676122224973,-0.00678363302098269,25280.352,0.01468636847902405,245.87999999999738,0,11,4,55.267789151222644,380.9026361985598,351.9028720685942,28.99976412996557,26359.7057365924,24200.998263407597,0.5840076769329259,8.539072055582155,-30380760000,16.761030395780246,1.0
2018-11-02,25443.6,25578.98,25078.72,25270.83,25270.83,429480000,-0.0074963572738662165,-0.007524596174495416,25252.572,0.012839814678703352,500.2599999999984,4,11,4,52.43666672485149,335.2020802403822,348.56271370295184,-13.360633462569638,26302.474601375936,24202.669398624064,0.5086950922762139,8.315213209774717,-30810240000,15.81598328599701,1.0
2018-11-01,25142.08,25396.47,25108.11,25380.74,25380.74,383970000,0.004349283343681121,0.004339852545799471,25244.685999999998,0.012661997929075698,288.3600000000006,3,11,4,53.901073036904954,304.34458391713633,339.7190877457887,-35.374503828652394,26288.23079248758,24201.141207512417,0.5651883852899505,8.267441254667068,-30426270000,14.938439541198292,1.0
2018-10-31,25008.82,25336.55,25008.82,25115.76,25115.76,448930000,-0.01044019993112899,-0.010495081133103075,25233.532,0.012757925628522068,327.72999999999956,2,10,4,49.911295138934626,255.5621627645378,322.88770274953856,-67.32553998500077,26277.58155563227,24189.482444367728,0.4435984626569384,8.275096452072356,-30875200000,14.342064828633065,1.0
2018-10-30,24482.04,24906.68,24415.69,24874.64,24874.64,470050000,-0.00960034655531028,-0.009646726966355993,25208.9425,0.012916734634610362,490.9900000000016,1,10,4,46.53575775759903,195.19528393826477,297.3492189872838,-102.15393504901903,26262.436315087172,24155.44868491283,0.34133627781557513,8.358096061246291,-31345250000,14.918713161710443,1.0
2018-10-29,24818.98,25040.58,24122.23,24442.92,24442.92,443850000,-0.017355829069285122,-0.01750820714303579,25193.652,0.012329643900201623,918.3500000000022,0,10,4,41.16729405904927,111.23564629445173,260.1265044487174,-148.8908581542657,26281.729665397055,24105.57433460294,0.15501911128464996,8.637712907974256,-31789100000,15.913021682931772,1.0
2018-10-26,24770.25,24916.16,24445.19,24688.31,24688.31,505310000,0.010039307905929551,0.009989248814596527,25196.0555,0.01251399686612355,470.97000000000116,4,10,4,45.047794471935354,63.76293137358516,220.85378983369097,-157.0908584601058,26279.43495233003,24112.676047669967,0.2656658990033521,8.599595697271196,-31283790000,16.836308166923008,1.0
2018-10-25,24736.54,25104.29,24645.56,24984.55,24984.55,439670000,0.011999201241397195,0.011927781577805392,25230.9855,0.012287766796503405,458.72999999999956,3,10,4,49.387849378810664,49.47424667633459,186.5778812022197,-137.1036345258851,26237.02681585683,24224.94418414317,0.3775221772129138,7.97464939177132,-30844120000,17.159973505134353,1.0
2018-10-24,25172.88,25306.23,24533.19,24583.42,24583.42,496400000,-0.016055122065436467,-0.01618540185815391,25236.922,0.012803752220245712,773.0400000000009,2,10,4,44.28731609442101,5.7166248004105,150.40562992185787,-144.68900512144737,26226.06537574284,24247.778624257156,0.16966265152955032,7.838859079113073,-31340520000,16.915891772134483,1.0
2018-10-23,25038.46,25307.7,24768.79,25191.43,25191.43,436430000,0.024732522976868232,0.02443162534286317,25273.2115,0.01391742081533679,538.9099999999999,1,10,4,52.32445381418947,19.87066321898601,124.2986365812835,-104.4279733622975,26197.644096917145,24348.778903082857,0.45576665066077776,7.315513478903495,-30904090000,16.685245120209522,1.0
2018-10-22,25492.14,25561.34,25236.05,25317.41,25317.41,314940000,0.0050009070545022904,0.004988444052425107,25288.21,0.0130498786891582,325.2900000000009,0,10,4,53.81127542462452,40.78324986352163,107.59555923773114,-66.8123093742095,26205.261086729624,24371.158913270374,0.5159205961491924,7.252795565440379,-30589150000,15.79054407834395,1.0
2018-10-19,25421.09,25608.71,25350.02,25444.34,25444.34,350810000,0.005013546014382975,0.005001020041479866,25289.766,0.012606045178621354,258.6899999999987,4,10,4,55.323073660208216,66.82845877460932,99.44213914510678,-32.61368037049746,26207.765360832014,24371.766639167985,0.584190690427009,7.259848595135397,-30238340000,14.836426614189898,1.0
2018-10-18,25645.56,25691.46,25236.01,25379.45,25379.45,328020000,-0.0025502724771009344,-0.0025535299614484024,25294.275,0.012568012866661406,455.4500000000007,3,10,4,54.34379563329931,81.29626109783567,95.81296353565256,-14.516702437816889,26213.105831509256,24375.444168490747,0.5463496636590287,7.265128820725278,-30566360000,14.23754258995991,1.0
2018-10-17,25705.87,25810.09,25479.16,25706.68,25706.68,298210000,0.012893502420265213,0.01281108886159152,25325.584000000003,0.012703454396420103,330.9300000000003,2,10,4,58.34782635406991,117.8087984040867,100.21213050933939,17.596667894747313,26255.747807986536,24395.42019201347,0.7048542400423706,7.34564547839476,-30268150000,13.3459340962824,1.0
2018-10-16,25351.53,25817.68,25351.53,25798.42,25798.42,305800000,0.003568722215393061,0.0035623694359847463,25351.1805,0.01261275455543572,466.15000000000146,1,10,4,59.42225074378257,152.3912273659189,110.64794988065529,41.743277485263604,26303.54235079571,24398.818649204288,0.7348054469140722,7.513353082675664,-29962350000,12.859315550664544,1.0
2018-10-15,25332.46,25482.42,25243.88,25250.55,25250.55,287320000,-0.021236571852074615,-0.021465312079871367,25344.349,0.013534095080022086,238.53999999999724,0,10,4,50.9669292702165,134.04434148284054,115.32722820109234,18.717113281748198,26297.53970704032,24391.158292959677,0.45079735917104824,7.521919044283373,-30249670000,12.689916837335366,1.0
2018-10-12,25407.63,25467.55,25000.83,25339.99,25339.99,397510000,0.003542101063145342,0.0035358425975655352,25311.8835,0.012359868104997885,466.7199999999975,4,10,4,52.16361021686554,125.27724466296058,117.317231493466,7.960013169494587,26218.066666320694,24405.700333679306,0.5155081781722565,7.160140147774416,-29852160000,13.129001809401759,1.0
2018-10-11,25518.39,25683.64,24899.77,25052.83,25052.83,522880000,-0.011332285450783464,-0.01139698505824134,25254.964,0.012369000834344031,783.869999999999,3,10,4,48.10431914235884,94.07342527800938,112.66847025037467,-18.595044972365287,26071.654773872193,24438.273226127807,0.37624814283035424,6.467566327730208,-30375040000,12.840789675605183,1.0
2018-10-10,26441.73,26487.87,25567.1,25598.74,25598.74,438200000,0.021790352626829046,0.021556336322552026,25225.886,0.01347938607280024,920.7700000000004,2,10,4,55.23601881177035,112.10230267979932,112.5552367362596,-0.45293405646027907,25944.209565566336,24507.56243443366,0.759530675222968,5.695130514474992,-29936840000,13.201325464181963,1.0
2018-10-09,26469.19,26539.94,26324.16,26430.57,26430.57,282560000,0.03249495873625019,0.031978163261227974,25265.664,0.014586657835337585,215.77999999999884,1,10,4,63.473092470561376,191.30678152530163,128.305545694068,63.00123583123363,26141.127195233224,24390.200804766777,1.1653083798055426,6.930062833363286,-29654280000,13.63553967240025,1.0
2018-10-08,26399.45,26529.35,26223.09,26486.78,26486.78,273020000,0.0021267040400565485,0.0021244458061828353,25316.917999999998,0.014452350082299847,306.2599999999984,0,10,4,63.95575531040777,255.66542698516423,153.77752195228726,101.88790503287697,26339.887574609136,24293.94842539086,1.0717970646619612,8.081312066572547,-29381260000,13.747143044362272,1.0
2018-10-05,26632.77,26676.16,26301.81,26447.05,26447.05,267100000,-0.001499993581703718,-0.001501119698328977,25375.729,0.014304801245043219,374.34999999999854,4,10,4,63.318880823042285,300.00595631143733,183.0232088241173,116.98274748732004,26510.474197138126,24240.983802861872,0.9720535511857263,8.9435475697122,-29648360000,14.158587263576083,1.0
2018-10-04,26784.08,26793.82,26471.61,26627.48,26627.48,289600000,0.00682231099498809,0.006799144338402492,25438.066,0.014333433949354699,322.2099999999991,3,10,4,65.02237032799314,345.7200923213495,215.56258552356377,130.15750679778574,26697.22212508064,24178.909874919358,0.9723060057083177,9.899778741675101,-29358760000,14.78221762507236,1.0
2018-10-03,26833.47,26951.81,26789.08,26828.39,26828.39,280130000,0.007545212690047931,0.007516889950952357,25523.697500000002,0.014040195104998097,162.72999999999956,2,10,4,66.86750678501369,393.62318928271634,251.1747062753943,142.44848300732204,26910.047768015684,24137.34723198432,0.9705493734521496,10.863240077309971,-29078630000,15.676787917082047,1.0
2018-10-02,26648.91,26824.78,26627.66,26773.94,26773.94,258290000,-0.002029566440625019,-0.0020316288015315956,25618.6625,0.01377080449873469,197.11999999999898,1,10,4,65.85359857341628,422.32478161105246,285.40472134252593,136.92006026852653,27072.71194717407,24164.613052825927,0.8972621090174302,11.351486028390994,-29336920000,15.96834260537923,1.0
2018-10-01,26598.36,26737.98,26596.05,26651.21,26651.21,238320000,-0.004583934975576964,-0.0045944734228775515,25729.076999999997,0.013014682936574368,141.9300000000003,0,10,4,63.515822186376255,430.20853877301124,314.36548482862304,115.8430539443882,27144.086233283055,24314.06776671694,0.8258399232705003,10.999300389073866,-29575240000,16.13343981015024,1.0
2018-09-28,26407.66,26515.76,26383.57,26458.31,26458.31,264030000,-0.007237945294040982,-0.007264266303668651,25817.576999999997,0.01319381594141664,132.1899999999987,4,9,3,59.91559811298945,416.0945759936585,334.71130306163013,81.38327293202838,27181.62945290508,24453.524547094916,0.734863768851193,10.566851048067615,-29839270000,15.59348763061818,1.0
2018-09-27,26418.27,26557.01,26379.95,26439.93,26439.93,226350000,-0.0006946777779835989,-0.0006949191783946861,25890.345999999998,0.013070730427328824,177.05999999999767,3,9,3,59.56912717895769,398.82859859110613,347.53476216752534,51.293836423580785,27223.813524767073,24556.878475232923,0.7060732600503346,10.300886089101127,-30065620000,15.202246313261409,1.0
2018-09-26,26536.86,26606.09,26349.34,26385.28,26385.28,262620000,-0.002066949496462467,-0.0020690885846727336,25980.439000000002,0.012356954313666766,256.75,2,9,3,58.486174533972495,376.39652400401974,353.3071145348243,23.08940946919546,27185.864013838895,24775.01398616111,0.6679245889840579,9.279481488660698,-30328240000,14.974766066708652,1.0
2018-09-25,26601.58,26634.85,26475.58,26492.21,26492.21,234110000,0.004052638440827705,0.004044448621123848,26045.478,0.011318471494679396,159.2699999999968,1,9,3,60.01778784742955,363.0621462049712,355.25812086885367,7.804025336117547,27213.383839002672,24877.572160997326,0.6912534320324507,8.968204300206532,-30094130000,14.846323415281557,1.0
2018-09-24,26705.25,26709.94,26548.68,26562.05,26562.05,254850000,0.002636246655148833,0.002632777852011795,26107.71,0.011304203620022563,161.2599999999984,0,9,3,61.029102120939235,354.0488058073752,355.01625785655796,-0.967452049182782,27246.070876520527,24969.34912347947,0.6995588610655344,8.720495796226695,-29839280000,14.948566299623241,1.0
2018-09-21,26726.25,26769.16,26680.37,26743.5,26743.5,657620000,0.006831174551662933,0.006807947796135931,26172.667999999998,0.01133306043607593,88.79000000000087,4,9,3,63.60483286009532,357.4269715265509,355.49840059055657,1.928570935994344,27300.418482853645,25044.91751714635,0.7530843518486354,8.61777242468095,-29181660000,15.219578661783702,1.0
2018-09-20,26519.39,26697.49,26519.39,26656.98,26656.98,260480000,-0.003235178641539105,-0.003240423146288379,26236.5445,0.011350316222098176,178.10000000000218,3,9,3,61.516982842560346,349.0985603774534,354.218432547936,-5.1198721704826085,27321.24399116411,25151.84500883589,0.6938027552445815,8.268615489087052,-29442140000,14.798195469752219,1.0
2018-09-19,26287.84,26464.41,26280.76,26405.76,26405.76,251330000,-0.00942417333096257,-0.009468861842248506,26271.498499999998,0.011373756189732248,183.65000000000146,2,9,3,55.79045389499434,318.55477887457164,347.08570181326314,-28.530922938691504,27330.394791939725,25212.60220806027,0.563396907242944,8.061179242894937,-29693470000,13.953404460894768,1.0
2018-09-18,26076.21,26317.34,26076.21,26246.96,26246.96,243000000,-0.006013839404735877,-0.006031995364878296,26293.9255,0.011479090626244588,241.13000000000102,1,9,3,52.465747718089474,278.3264055731779,333.33384256524613,-55.00743699206822,27330.55911412397,25257.29188587603,0.4773471073289036,7.88496654197921,-29936470000,13.820650133671023,1.0
